AFG,High_Developed,PFG,PPT,Woody,claycontent,presence
1.120090796,-0.095269023,1.391702112,-0.762804302,-0.943585888,-0.512103262,0
-1.207404055,-0.13563027,2.120412336,-1.089293453,-0.376167246,-0.369051189,0
-0.67352536,-0.121604021,0.179393284,-1.752560259,1.146981924,-0.885538354,0
-0.967915716,-0.13563027,-1.052126996,-2.091067609,0.344312883,-0.339367471,0
1.034508227,-0.13563027,0.583496226,-0.448365819,-1.176642374,-0.444529571,0
0.325184006,-0.13563027,-1.087900043,-1.198625379,-0.763333865,-1.451562911,0
-0.094854304,7.879956025,-0.774554646,-1.506752466,-1.019270451,-0.981165856,0
-0.311809154,-0.13563027,3.451964655,-1.511873193,-1.168294591,-2.748613141,0
0.145949575,-0.13563027,0.040275877,0.542895486,0.754656847,-0.698401189,0
1.431813014,-0.13563027,1.577191987,0.368778121,-0.88498022,-0.569457689,0
-0.079825211,-0.128416771,-0.701683624,-1.826517194,0.42886729,-1.482440497,0
-0.247941199,-0.13563027,-1.204493679,-1.374514432,-1.468553989,-1.00303331,0
1.810953173,-0.13563027,0.596745503,-0.742788463,0.509436969,0.683715139,0
-0.896222385,-0.13563027,-1.111748741,-0.477667904,-1.125025768,0.827205256,0
0.580489123,-0.13563027,2.160160166,-0.573231803,0.209413575,-1.5592961,0
-1.014883953,-0.13563027,0.464252735,-1.526066654,0.015895974,-0.415627862,0
-0.142367567,-0.13563027,0.205891837,-1.866909015,0.369624847,-1.69689261,0
-0.124536554,-0.096891106,1.775931139,-1.567674,-0.959461463,-1.389025883,0
-1.133765151,-0.13563027,-1.088562507,-0.914738694,-1.402116241,-1.78722146,0
-0.985097346,-0.13563027,-1.246228901,-0.253967884,-1.123336974,0.42528057,0
-0.381051261,-0.13563027,0.033651239,-1.351816925,0.657637677,-0.639537583,0
-1.443665166,-0.13563027,0.802109294,-1.143418387,1.570914076,-0.593316876,0
0.092992363,-0.128493104,0.166144007,-0.071253395,1.707471403,1.148791389,0
-1.447733867,-0.13563027,-0.085592252,-1.39553194,2.147143826,-0.244896575,0
-0.259040231,-0.13563027,0.179393284,0.417673805,2.174418667,-0.520365203,0
-0.027962469,-0.13563027,0.623244057,-1.012161531,-0.738968434,-0.426978034,0
0.18867922,-0.13563027,1.451323857,0.351496159,0.432407152,-0.183194827,0
-0.149762424,-0.13563027,2.180034082,-1.058610159,-0.892407813,-0.276945954,0
-0.370454691,-0.115592772,1.537444157,-1.78759777,-0.434891582,-0.045254635,0
0.674424984,-0.13563027,-0.019345868,-0.101500212,0.043834173,-0.615475794,0
1.486801847,1.637286757,-0.496319833,-1.64762543,-0.878345625,-1.346766002,0
0.309374771,-0.13563027,1.510945603,-0.517945432,1.184457086,-1.44581835,0
-0.396829002,-0.114543188,-0.198211105,-1.925480792,0.286803909,-0.22350327,0
1.437833452,-0.13563027,1.583816625,-0.494752022,-0.016798793,-1.157292214,0
0.642322604,0.023899516,1.212836875,-1.444968399,-0.991723863,-1.536882491,0
-1.099525199,-0.13563027,2.498016725,-1.393634199,-1.189860826,-0.662139068,0
-0.13038468,-0.115020272,0.676241164,0.101999836,-0.988949062,-0.310093195,0
0.329135533,-0.088017357,3.114108097,1.595038173,-0.931017281,0.085730939,0
-0.98620816,-0.128598063,-0.787803923,-0.019327016,-1.154434828,1.027604869,0
1.976691198,-0.13563027,1.391702112,-0.746210486,-0.412298349,-0.956501224,0
-0.869172258,-0.13563027,-0.721557539,0.574319295,-0.637023494,-0.480042113,0
-0.285938072,-0.13563027,1.828928246,1.099526016,0.631412144,-0.406677837,0
1.167160383,-0.13563027,0.530499119,1.260815133,1.27292575,0.143617079,0
3.756081435,-0.13563027,2.815999368,-0.927047282,-1.323666608,-2.165776964,0
-0.149450459,-0.13563027,0.755736825,-1.931683796,-0.691007646,-1.37480059,0
1.959369486,-0.129342312,2.84912256,-0.960077142,-1.249383448,-2.335927122,0
-0.889538427,-0.13563027,-1.122348163,-0.192615301,-1.422660424,-1.469880935,0
-1.039235474,-0.13563027,2.690131239,-2.06036611,-1.075999289,-1.518348579,0
-1.104612379,-0.13563027,-0.125340083,-2.177464022,0.166408318,0.240956028,0
-0.653897934,0.360288567,-0.661935794,-1.834023493,1.231101389,-0.185244303,0
-0.210440748,0.626921265,-0.244583574,-1.125925788,-0.825770294,-0.853993062,0
0.899851772,-0.13563027,0.351633882,-0.830447731,-0.847741552,-1.578545258,0
-1.373613906,-0.13563027,-1.495315305,-0.587107466,-1.500700694,-1.032225944,0
0.751980946,-0.13563027,1.862051438,1.200475954,1.063213428,-0.415453117,0
-1.084920708,-0.13563027,-1.182632372,-1.977650039,0.317312945,-1.455001274,0
0.228556071,-0.122081105,-0.900422776,2.147133345,-1.229204613,-1.552476833,0
-0.392152715,-0.107577772,-0.284331405,-0.545910756,-0.32675246,0.842609614,0
-1.152544509,-0.13563027,3.114108097,-0.361988305,-0.527729409,-0.252616138,0
0.913399299,-0.13563027,1.312206451,-0.415749623,-0.989607863,-2.727248541,0
-1.024359129,-0.13563027,1.68981084,-1.10167489,-0.150652896,-1.636744397,0
3.384405223,-0.13563027,2.411896426,-0.713092242,-0.984597299,-1.976194629,0
0.244615387,-0.109581522,0.245639668,-0.568574478,-1.29498396,-3.214377142,0
-1.298190426,-0.065594442,-0.34395315,-1.062057328,2.531864976,-1.014003259,0
-0.205574976,-0.13563027,0.749112186,-2.41000244,-0.590855049,-1.317773605,0
0.350556766,-0.13563027,1.086968745,-1.745922447,-0.581129391,-0.604116165,0
2.521446872,-0.13563027,2.537764555,-1.233967178,-1.2278279,-2.048255385,0
0.180356257,-0.128521729,-0.171712552,-0.177530673,0.440975888,-0.490220621,0
2.071768845,-0.011054946,1.126716575,-0.860040333,-0.737228469,-1.706486056,0
0.019378973,-0.13563027,1.199587598,-2.124840384,-0.649536476,-1.409353037,0
-0.281976701,-0.123035271,-0.615563325,-0.971161336,-1.432535002,-1.288516187,0
-1.315938549,-0.13563027,-1.120360771,-1.288062921,-0.715149459,-1.033765499,0
-0.958611963,-0.13563027,0.119771538,-1.44570106,0.394045311,-0.569809903,0
-1.419289112,-0.13563027,-1.537712991,-0.204359537,-1.461076547,-0.904722857,0
-1.169594183,-0.13563027,-1.403895295,-0.115364689,-1.221347273,0.592830549,0
1.905797881,-0.101184856,0.669616526,-0.390697592,0.101792104,0.387643438,0
0.536542283,-0.13563027,0.219141114,0.219684924,2.345655948,0.863221578,0
-0.279821281,-0.13563027,-0.396950257,-0.828194262,-1.17347014,-1.264371086,0
-0.042650739,-0.13563027,-0.516193749,0.413029823,-1.233704556,-1.058491266,0
-0.897606341,-0.13563027,-0.025970507,-1.026019133,-1.116605621,0.014570248,0
-0.922937242,-0.13563027,1.809054331,-1.242477731,-0.95687897,0.004674082,0
-0.147591794,-0.13563027,0.437754181,-1.286649437,-1.468882216,-1.195500993,0
-0.009554322,-0.13563027,-0.065718337,-1.41574941,0.363387959,-0.2178458,0
-0.404347534,-0.13563027,0.48412665,-1.05637121,0.238286377,-0.787758457,0
1.18429629,-0.13563027,1.842177523,-1.098928549,-1.225198908,-2.025410798,0
-0.29244383,-0.13563027,3.014738521,-0.241004117,-0.523615426,-0.746880757,0
1.499192285,-0.031934879,0.57024695,-0.895747169,-1.116301869,-2.836125308,0
0.802144271,-0.13563027,0.782235378,-1.708730468,-0.186958806,-0.869178347,0
-0.603841418,-0.13563027,0.053525154,-1.642213449,0.535905036,-1.690970144,0
0.903429112,-0.092024857,-0.105466168,-1.599135522,-1.193906433,-0.744957946,0
0.07874142,-0.13563027,-0.118715444,0.578842703,-1.229337707,-1.130759609,0
-1.393967718,-0.13563027,-1.548312412,-0.38919091,-1.343268622,-0.202640291,0
0.247971932,-0.128521729,0.106522261,-1.130413899,1.153849515,-3.779733787,0
-1.300591297,-0.13563027,0.9412267,-1.586780201,-0.392527271,-0.431187229,0
-1.165076532,-0.13563027,-0.50956911,-2.145091696,0.488284689,-0.431775862,0
-1.293357222,-0.13563027,-0.728182178,-1.084446878,-1.383165929,-0.062122302,0
-0.148140377,0.06176848,-0.416824173,-0.170633024,-1.205645638,-1.941381118,0
-0.702840478,2.926835576,-0.814302477,-1.006569803,-0.771863553,-0.593142876,0
-0.860944513,0.126526909,-1.029603225,-1.839179151,-1.003701054,-2.105904,0
-0.520862299,-0.13563027,1.411576027,-1.340904269,-0.292517498,-0.170128197,0
0.699744661,-0.13563027,2.743128346,-1.300412109,-0.387801876,-1.194459565,0
0.84058948,-0.13563027,0.782235378,0.496528097,-0.319330517,-0.035522498,0
-1.057685817,-0.13563027,-1.227017449,-0.408663931,-1.195355487,0.427627703,0
-0.044792084,-0.13563027,0.364883159,-1.797777125,-0.651573459,-2.139663799,0
-0.707848754,-0.13563027,0.133020815,0.582694633,-0.208920334,-0.721306757,0
-1.487527153,-0.13563027,-0.449947365,-1.045412117,0.511293062,-0.82292467,0
-0.761563661,-0.13563027,0.093272984,-0.739615114,-0.492247284,-0.74218829,0
-0.978619464,-0.13563027,-0.964681769,-0.718349946,-1.391282209,-1.430534849,0
0.544328898,-0.13563027,2.908744306,-0.290039043,-0.151667804,-0.97407265,0
-0.191622505,-0.13563027,1.252584705,-0.691170487,-1.310343377,-1.523568339,0
-1.28967807,-0.13563027,1.530819518,-1.163490815,-0.555903212,-1.088000471,0
-0.912939426,-0.13563027,1.239335428,-2.000794984,-0.91753663,-0.544187565,0
1.219401391,-0.122939855,0.398006351,-1.449903193,-1.152949565,-1.516283505,0
-0.660496702,-0.13563027,-0.907047414,-0.493662091,0.052693478,0.040364144,0
-0.998920131,-0.071319441,-0.860674946,-0.930579858,-1.384976194,-1.680189152,0
-1.39128101,-0.13563027,0.980974531,-2.298713393,0.513677459,-0.724867571,0
1.306204497,-0.115974438,1.120091937,-0.883223438,-0.725979878,-1.516019229,0
0.45816343,-0.13563027,1.491071688,-0.557848891,-1.029178641,-2.4829632,0
0.271873338,-0.13563027,0.477502012,-1.237763633,0.01523395,-0.317427934,0
-0.491453804,-0.13563027,0.583496226,-2.009047259,-0.232506757,-1.459282834,0
-0.139913307,-0.13563027,0.040275877,-0.597633943,-1.070908398,-0.910692298,0
-0.949592699,-0.128865229,-1.35818529,-0.944036735,-1.400450964,0.045010433,0
0.060377494,-0.13563027,-0.30420532,-1.02112715,-1.322961263,-1.636022906,0
-1.535984162,-0.13563027,2.252905104,-1.065608978,-0.1361491,0.285649284,0
-0.238018944,-0.13563027,-0.960706986,-2.027804415,0.115353151,-1.741846108,0
-0.436589475,-0.13563027,-0.555941579,-2.136038864,0.280973958,-0.745500657,0
-1.081326256,-0.13563027,0.245639668,-2.15215679,1.018272333,-1.241009203,0
-1.426721013,-0.13563027,0.398006351,-1.541624852,-1.227677466,-0.568753827,0
3.434566647,-0.13563027,0.835232486,-1.124185267,0.032855586,-1.138559067,0
0.409047624,-0.13563027,-0.483070557,-2.23865293,-0.259357628,-0.88291055,0
0.305358692,-0.13563027,2.458268895,-0.362956342,-1.184772259,-1.142115461,0
-1.122747047,-0.13563027,-1.168058168,-0.939526748,-1.353211188,0.03441485,0
-1.46933281,-0.13563027,1.391702112,-1.392341764,0.732072434,-0.440258779,0
-0.68783368,-0.13563027,-0.542692302,-0.939266571,-1.259234885,0.120548151,0
-0.420816487,-0.13563027,0.298636775,-1.242337148,0.481550682,-1.006875387,0
-1.399833109,-0.056625276,-1.368784711,-0.858394217,-0.993875242,-0.182529358,0
-0.904350313,-0.13563027,-0.655311155,-0.348867017,-0.95425531,0.49559637,0
0.201700089,-0.108531939,-0.423448811,-0.372264598,-1.063185677,-1.033764522,0
-0.019866495,0.078476987,-0.01272123,-0.928599407,-1.244359679,-0.730757555,0
-0.561376788,0.557393148,2.544389194,0.093902301,-0.204907917,-0.021194286,0
-1.099566721,-0.13563027,1.325455728,-0.633154515,0.293772747,0.662118436,0
-0.509461361,-0.13563027,2.007793483,-0.788598375,-1.204674505,-1.065518609,0
-0.822189546,-0.13563027,1.166464406,-1.215292765,-0.212253645,-0.702891569,0
-0.947461321,-0.094314856,-1.024965978,-0.073650229,-1.283605193,0.838360768,0
-1.139226425,0.101373264,-1.150171644,-1.98977209,-0.052729078,-1.546111902,0
-1.150938041,-0.13563027,-1.537712991,-0.535168143,-1.483396426,-0.7921812,0
-1.507048168,3.934730635,-1.507902118,-1.069311764,-1.265811804,-0.434638853,0
-0.445221765,-0.13563027,2.319151488,0.624130513,0.76224962,-0.636135067,0
-0.203723119,-0.128750729,1.716309393,0.117637401,-0.902245338,-0.205675662,0
0.581805706,-0.13563027,1.292332536,-0.944436187,-0.681426224,-0.411255589,0
-1.104124545,-0.056529859,-1.374084422,0.093900039,-1.185763958,0.041148364,0
-0.8908145,-0.13563027,-1.443643125,-1.144236883,-1.462106996,-1.170488721,0
2.066323486,-0.13563027,2.425145703,0.161273819,-0.589820999,-1.266341284,0
0.12879165,-0.121222355,-0.456572003,-1.238903845,0.404438965,-1.860747478,0
-0.324967192,-0.13563027,-0.297580681,-1.914669928,-0.406864806,0.182507466,0
-0.984109656,-0.13563027,2.676881962,-1.951714335,-1.045939997,-0.71393103,0
-1.034055683,-0.13563027,1.265833982,-1.532401348,0.124000311,-0.6886211,0
-0.579453374,-0.079811524,0.921352785,-2.034446576,-0.438276748,-1.091596825,0
-0.944088216,-0.13563027,0.563622311,-1.825577063,-0.469870958,0.049481668,0
0.654739261,-0.13563027,0.437754181,-0.041072928,1.465586853,0.240052725,0
-0.174266692,-0.13563027,-0.873924222,-1.796381016,0.193029144,-2.057812366,0
-0.598884599,-0.128722104,1.014097723,-1.363231831,-0.129254164,-0.554877793,0
-1.529813461,-0.13563027,1.35857892,-1.421343962,-0.351553619,-0.002242272,0
0.646522157,0.642325808,1.815678969,-0.827973664,0.31485819,-1.332442004,0
0.106309588,-0.13563027,-0.721557539,-1.504517885,0.171748385,-0.568104572,0
-1.06119557,-0.13563027,-1.508564582,-0.277572036,-1.439398707,-0.607515879,0
-0.262039487,-0.13563027,1.179713683,0.094770913,-0.592460884,-0.220753504,0
0.056257028,-0.064449442,0.331759967,-1.61023486,-1.37063303,-0.769861902,0
-0.999000568,-0.13563027,1.19296296,-1.319897072,-0.468723812,-0.623305704,0
-0.055633153,-0.129275521,-0.085592252,-1.499339715,-1.326066045,-2.882531604,0
0.293207419,-0.13563027,0.199267199,0.094013126,1.540525326,-0.361200387,0
0.258837566,-0.13563027,-0.463196641,-1.320147459,-1.387722146,-1.057592743,0
-1.269445451,-0.13563027,2.451644256,-1.428865931,-0.380267544,-0.532124253,0
0.70193737,-0.13563027,3.008113882,-1.364909055,-1.139018066,-2.653240484,0
1.496175549,-0.13563027,1.663312286,0.341420254,1.189325726,-1.241143397,0
0.598309342,-0.114829438,2.107163059,0.86971202,-0.411871337,-0.964949037,0
-1.168431053,0.040013291,-1.399258048,-1.064544094,-1.216798678,-0.135484215,0
-0.917385227,-0.13563027,-0.92692133,-0.78379377,-1.223058445,-0.4695384,0
2.025431806,-0.13563027,2.153535528,-0.984777845,-1.149516248,-1.872604848,0
-0.944713955,-0.128703021,1.391702112,-1.063160817,0.195330057,-1.516587381,0
-0.557507599,-0.13563027,0.537123758,-0.677710953,-0.081886524,-0.307579489,0
-7.16E-04,-0.088685273,0.947851339,-2.093680225,-0.903459641,-0.824750883,0
6.402663982,-0.13563027,1.093593383,-0.842618448,-1.285726719,-1.172825703,0
-1.306038251,-0.13563027,-1.400582976,-0.74395571,-1.418351354,-0.616598659,0
-0.169899795,-0.13563027,-0.377076342,0.310040259,0.768930121,0.494222309,0
0.345996427,-0.107577772,0.31851069,0.567303741,0.030913207,-0.133424768,0
-0.492733373,-0.129075146,-1.147521789,-1.287094299,-1.381586164,-1.050454695,0
2.723404093,-0.011017638,1.52419488,-0.605416685,-1.177065547,-1.142715042,0
-0.52521969,-0.13563027,-0.158463275,-1.153605398,-0.665380308,-0.845583513,0
0.239099404,-0.13563027,0.219141114,-0.053791175,-1.294629914,-0.119662601,0
0.556779196,-0.13563027,-0.979255973,-1.542193412,0.091369703,-1.553154483,0
-0.946556367,-0.13563027,0.0270266,-2.16460888,-0.440117207,-0.09109062,0
-0.630365686,0.099803756,-1.271402527,-1.047594295,-1.158408209,-0.38701461,0
2.630271743,-0.13563027,1.385077473,-1.309866803,-1.164639524,-2.29964619,0
0.063142308,-0.13563027,1.756057224,-1.31132958,-0.405253947,-0.805621682,0
0.658207002,-0.122653605,0.504000566,-0.520391404,-1.142509799,-2.390872201,0
-0.581652462,-0.13563027,0.676241164,-1.292853077,0.012439391,-0.581221236,0
-0.656588844,-0.125516104,-0.251208213,-1.035161117,-0.330312352,0.530025107,0
-0.722950709,-0.057579442,-0.814302477,-0.567978328,-0.910711095,-0.334671791,0
-1.462787769,-0.13563027,-1.469479215,-0.756894502,-1.488248955,-1.054030388,0
1.72918622,-0.13563027,1.007473084,0.738969385,0.835395978,-0.79359666,0
0.571483689,-0.13563027,-0.198211105,-1.734963084,-1.161516466,-2.533410447,0
-1.223937406,-0.128874771,-1.528438497,-0.387919352,-1.44936773,-0.462728281,0
-0.049103353,-0.13563027,0.013777324,0.143796976,-1.108279088,0.600962587,0
1.316446414,-0.13563027,3.061110989,-0.435883869,-0.790814036,-0.506760384,0
-0.858424934,-0.13563027,0.755736825,-1.45106281,-0.140408002,0.191415964,0
0.473769657,0.121724016,-0.01272123,-2.471846755,-0.914291018,-0.578146984,0
0.940503215,-0.129246896,0.954475977,-0.924489323,-0.737248067,-1.344204986,0
-1.497326867,-0.13563027,1.047220915,-1.608502997,-0.110442494,0.703663354,0
-0.046890404,-0.13563027,0.404630989,-1.992192321,-0.271850955,-1.195079884,0
-1.441218879,-0.13563027,0.331759967,-1.453538813,1.806081515,-0.479650273,0
0.766662684,-0.13563027,0.788860017,-1.270779358,0.230403411,-1.108019304,0
-1.169863247,-0.13563027,0.556997673,-1.376124026,0.295926188,-0.885825553,0
0.74248182,-0.13563027,0.788860017,-0.928762872,-1.161941861,-1.274070947,0
1.448802859,-0.122844438,1.186338321,-1.77344865,-0.721412518,-1.494514936,0
-0.379262636,-0.13563027,-0.787803923,-1.521523303,-0.045619103,-1.330290174,0
-0.483300945,-0.13563027,1.987919568,-1.306908442,-0.749461979,-1.446300235,0
-1.010806144,-0.13563027,0.616619418,-0.878292936,0.978664946,-0.345101777,0
0.063245438,-0.108531939,-0.430073449,-0.887796948,-0.971215366,-0.740297755,0
-1.248407021,-0.13563027,0.351633882,-2.243529623,-0.519277541,0.648679676,0
-1.030388583,-0.13563027,0.066774431,-1.55999917,0.527422211,-0.598613806,0
0.783783166,-0.13563027,0.345009244,0.103354833,0.829971425,-0.765021929,0
0.453164261,0.139584297,0.404630989,-0.92447409,-0.232520419,-1.058074654,0
-0.143567834,-0.13563027,0.954475977,-1.096123807,-0.658848715,-1.001501594,0
0.728713222,-0.081051941,0.537123758,-0.803716615,-0.789138334,-0.839629156,0
-1.038346835,-0.13563027,-1.247553828,-0.151736827,-1.086064785,0.377354122,0
-1.118674389,-0.13563027,-1.345598477,-0.940377219,-0.838336611,-1.414038104,0
-0.821370243,-0.128817521,1.206212236,-1.146046599,0.102495113,-0.70461882,0
0.232275702,-0.071414858,-0.21808502,-1.629647121,-1.255213331,-1.763132278,0
1.604726389,-0.13563027,2.663632685,-0.581599959,-0.513122098,-0.15075186,0
-1.440556831,-0.08420069,1.809054331,-0.969001801,-0.508918251,0.524669586,0
-1.076962149,-0.13563027,0.205891837,-1.621722448,0.634151635,-0.14153869,0
-1.195186174,-0.13563027,1.815678969,-1.896113532,-1.031294402,-1.314024478,0
1.991031502,-0.13563027,-0.078967614,-0.96511162,-0.012782514,-0.374732713,0
0.651234814,-0.13563027,2.471518171,-1.305929424,-1.177064066,-1.471596828,0
1.124231531,-0.034283083,0.550373034,-1.483981534,-1.103362034,-2.080712743,0
0.102380448,-0.13563027,0.007152685,-1.247382566,-0.034079818,-0.488140719,0
-1.551227242,-0.128540813,-1.522476322,-0.97704685,-1.387936626,-0.683901393,0
1.514569191,-0.124371104,0.60999478,-1.592143801,-0.810262972,-1.690178036,0
-0.918314774,-0.13563027,-0.377076342,-0.246397876,-1.333492043,-0.869512007,0
-1.514947542,-0.13563027,-1.403895295,-1.199171585,-1.113542655,-0.049867619,0
-0.080051802,1.642940384,-0.900422776,-1.686155286,-1.007372642,-0.992727727,0
-0.975544923,-0.13563027,-1.304525719,-0.847483742,-1.454084363,-1.34882406,0
-1.043731936,-0.13563027,-0.63543724,-1.365821265,0.904926009,-0.560500623,0
-0.038745211,-0.13563027,-0.443322726,-1.689054462,-0.213041277,-1.104661888,0
-1.223822163,-0.13563027,-1.190581938,-1.734056842,-1.06125247,-1.180379568,0
-1.085326909,-0.13563027,0.457628097,-1.557809033,1.268201597,-0.490033823,0
-0.442556585,-0.121604021,-0.231334297,0.927893432,0.24594986,0.258498699,0
-0.82246462,-0.13563027,-0.059093699,-0.72172406,-1.269381415,-0.906055698,0
1.809970359,-0.13563027,0.470877374,-0.769720054,-0.303592114,-0.732099442,0
-0.232998524,-0.13563027,-0.257832851,-0.305571732,-0.892587417,1.166927551,0
-1.313319367,-0.059678609,-0.873924222,-1.992541195,-1.194305485,-2.29632267,0
-0.550473374,-0.13563027,1.239335428,-1.183963576,-0.619356886,-0.966915123,0
0.847999302,-0.13563027,1.696435478,-1.370501557,-1.086963475,-1.821078268,0
0.805911404,-0.13563027,0.643117972,-0.59946145,-1.335505031,-2.369692394,0
-0.618989495,-0.129036979,-1.142884542,-0.649363797,-1.357092072,-1.106018269,0
-0.456318804,-0.13563027,-1.211780781,-1.287808894,-1.429373945,-0.860607184,0
-0.91062212,-0.13563027,-0.443322726,-2.02910313,0.485183234,-1.84083912,0
-1.128944519,-0.088112773,0.186017922,-1.643461686,0.967144483,-0.457576928,0
-0.262350072,-0.128512188,0.186017922,0.647271139,0.664450896,1.425378694,0
-0.023705478,-0.13563027,-0.357202427,-0.72750505,0.97706916,-1.754092362,0
-0.449801761,-0.13563027,1.219461513,-1.156405721,-0.69364777,-0.27273622,0
-1.588080672,-0.13563027,1.749432585,-1.867898679,-1.043751325,-0.954335903,0
-1.35416468,-0.13563027,2.511266002,-1.303442812,-0.706900677,-0.408242935,0
-1.369190338,-0.13563027,-1.445630517,-0.713317632,-1.267743347,0.104265159,0
-0.849607758,-0.114352355,-0.854050307,0.060733786,-1.068976125,0.193085575,0
-1.536998961,-0.13563027,1.451323857,-1.259150581,-0.057282697,-0.511859801,0
-1.109696891,-0.13563027,-1.191244402,-0.943391219,-1.408826731,-0.603180097,0
-0.525216195,-0.13563027,-0.092216891,-1.427860615,0.970303113,-2.34187693,0
-0.485534165,-0.13563027,0.57024695,-0.763287251,-1.34348022,-1.548907539,0
-0.343084134,-0.13563027,0.795484655,-1.494019808,0.15037203,-0.495724598,0
0.597464862,-0.13563027,0.517249842,1.015706047,0.430221181,-0.630223497,0
0.731581197,-0.13563027,1.086968745,-0.521330427,-1.067096128,-0.914179514,0
-1.324668051,-0.13563027,1.047220915,-2.135049854,-0.989579423,-0.664502006,0
-0.852132795,-0.13563027,-0.337328512,-2.047163476,0.229288361,0.298285322,0
-0.408496673,-0.13563027,2.564263109,-0.120595151,-0.055330439,-0.581597298,0
-0.723690404,-0.132653271,-0.92692133,-1.256757673,-1.012967353,-1.349580886,0
-0.315880094,-0.13563027,0.762361463,-0.640380935,-1.364375885,-0.443119893,0
0.045679134,-0.078571107,-0.423448811,0.154900869,1.028010867,1.037831329,0
-1.273255884,-0.13563027,-1.439668342,0.068494215,-1.483126548,-0.494573363,0
-0.541851142,-0.13563027,1.56394271,-0.469477626,-1.22467581,-0.705761241,0
0.121481891,-0.13563027,-0.198211105,-1.841030749,-0.354460876,-0.794126625,0
1.098557172,-0.13563027,2.18665872,-1.122630284,-0.318312624,-0.936802611,0
-0.350649617,-0.13563027,0.73586291,-0.794341356,-0.110020119,0.687313574,0
0.16496914,-0.13563027,0.437754181,-0.466761823,-1.219948945,-1.36370462,0
-0.510784782,-0.13563027,0.556997673,-0.586118647,0.518353495,0.561142403,0
-0.762703424,-0.13563027,-0.807677838,-1.16444716,-0.618583804,-1.211553784,0
-0.61544558,-0.13563027,-0.967331624,-1.073311393,-1.443752157,-1.336911389,0
-1.12266434,-0.13563027,2.06079059,-0.689386949,0.114764651,-0.47939733,0
-0.866052852,-0.13563027,0.954475977,-1.375435539,0.254512181,-0.512777212,0
-0.666528548,-0.121222355,-1.152821499,-1.737343251,-0.083149753,-1.206066124,0
-1.106630508,-0.092692773,-1.31512514,-1.334756324,-1.118102644,-1.825907704,0
-0.98333255,-0.13563027,-0.006096592,-1.333951648,0.703422794,-0.48608135,0
-0.607474019,-0.13563027,0.239015029,-0.115856782,-1.021303731,0.580442751,0
-0.750671809,-0.13563027,0.398006351,0.211507072,3.45764695,-0.515028647,0
-1.254886008,-0.13563027,2.067415229,-1.184492235,-0.439123105,-1.019053824,0
-0.464850357,-0.13563027,0.424504905,-1.49718795,0.41098872,-0.209488751,0
-1.035643568,2.836651565,-0.681809709,-0.737671077,0.010802554,-0.199183245,0
0.118717506,-0.13563027,3.054486351,0.318856719,-0.901740858,-1.302924499,0
1.469662843,-0.13563027,2.862371837,-0.6739722,-0.73481766,-1.803331043,0
-1.21254398,-0.13563027,0.364883159,-1.368867099,0.870687549,-0.643730099,0
-0.58674872,-0.072941524,0.762361463,-1.735402072,-0.574061972,-1.424789286,0
0.204598454,-0.13563027,0.543748396,0.617103254,0.147673477,0.322865152,0
0.935038107,-0.13563027,-0.078967614,0.444729288,0.555944078,0.640256533,0
-1.385550549,-0.13563027,-0.105466168,-1.387336803,1.509886148,-0.532246189,0
1.455652505,-0.13563027,3.127357373,-0.567178472,-1.355664747,-2.188339467,0
-0.966764362,-0.13563027,0.510625204,-1.623199711,0.053880812,-1.221626082,0
-0.093578844,-0.13563027,-0.244583574,1.116492312,0.845643675,1.347787466,0
-1.065833923,-0.13563027,-0.847425669,-1.924223913,-0.493624156,-0.058887902,0
-0.93821709,-0.13563027,3.14060665,-1.237383962,-0.702349508,0.095815008,0
-0.663285313,-0.13563027,-0.271082128,-0.641478437,1.126651675,0.517454958,0
-0.264371145,-0.13563027,0.464252735,-1.575849186,0.04489574,-0.387457691,0
0.392350915,-0.13563027,-0.006096592,-1.150085013,0.054539966,-0.856841379,0
-0.975897398,-0.13563027,1.345329643,-1.725333735,-0.733826053,-0.964473268,0
-1.407113121,-0.13563027,-1.46351704,-1.082404302,-1.332429463,-0.049815761,0
-1.474957902,-0.13563027,0.411255628,-1.403182281,1.359886227,-0.614110163,0
1.35453829,3.876179346,0.020401962,-1.17779841,-1.020224504,-2.189369023,0
2.282553546,-0.090021107,1.19296296,-1.380437454,-0.120339974,-1.346633427,0
-1.122287547,-0.13563027,-0.701683624,-0.764576356,-1.398428075,-0.543599446,0
-0.939591693,-0.13563027,-0.072342976,-1.921031885,-0.421353415,0.089140856,0
0.099555068,-0.109581522,0.669616526,-0.307139391,-1.275318732,-1.905109387,0
1.501287538,-0.13563027,0.9412267,0.562744913,0.760123444,-2.252084265,0
-0.503337732,-0.13563027,-0.065718337,-1.828730162,-0.334101742,0.255609625,0
-1.519062273,-0.13563027,1.086968745,-2.101271282,-0.094071291,-1.08338628,0
-0.729313349,-0.13563027,0.504000566,-1.202879701,-0.050165373,-0.214877577,0
1.386613591,-0.129323229,2.226406551,-1.604161467,-1.090504875,-2.456358307,0
1.907175306,-0.13563027,1.603690541,0.353341467,-0.873291024,-1.875165504,0
1.520149971,-0.13563027,0.033651239,-1.122882474,0.205297815,-0.645125027,0
1.358999117,0.847216388,1.577191987,0.66659776,-0.766480657,-1.138416316,0
-1.262434869,-0.13563027,-1.212443245,-1.906836897,0.156486865,-0.22880534,0
